Chain,Depth,Subject,Issuer,Not Valid Before,Not Valid After,# of SANs
1,0,/C=US/postalCode=94103/ST=California/L=San Francisco/street=989 MARKET ST STE 300/O=Zendesk Inc./OU=PremiumSSL Wildcard/CN=*.zendesk.com,/C=GB/ST=Greater Manchester/L=Salford/O=COMODO CA Limited/CN=COMODO RSA Organization Validation Secure Server CA,Aug 26 00:00:00 2014 GMT,Aug 25 23:59:59 2019 GMT,2
1,1,/C=GB/ST=Greater Manchester/L=Salford/O=COMODO CA Limited/CN=COMODO RSA Organization Validation Secure Server CA,/C=GB/ST=Greater Manchester/L=Salford/O=COMODO CA Limited/CN=COMODO RSA Certification Authority,Feb 12 00:00:00 2014 GMT,Feb 11 23:59:59 2029 GMT,0
1,2,/C=GB/ST=Greater Manchester/L=Salford/O=COMODO CA Limited/CN=COMODO RSA Certification Authority,/C=SE/O=AddTrust AB/OU=AddTrust External TTP Network/CN=AddTrust External CA Root,May 30 10:48:38 2000 GMT,May 30 10:48:38 2020 GMT,0
