Component ID,Service ID
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,15
1,18
1,21
1,24
1,29
1,32
1,35
1,38
1,74
1,75
2,13
2,14
2,16
2,17
2,19
2,20
2,22
2,23
2,27
2,28
2,30
2,31
2,33
2,34
2,36
2,37
2,66
2,67
2,69
2,70
3,40
3,42
3,44
