Host,Address,Transport,Port,Service,Depth,Subject,Issuer,"Not Valid Before","Not Valid After"
admin.rezserver.com,151.101.2.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
admin.rezserver.com,151.101.2.150,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
admin.rezserver.com,151.101.66.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
admin.rezserver.com,151.101.66.150,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
admin.rezserver.com,151.101.130.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
admin.rezserver.com,151.101.130.150,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
admin.rezserver.com,151.101.194.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
admin.rezserver.com,151.101.194.150,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
api.rezserver.com,64.6.21.28,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
api.rezserver.com,64.6.21.28,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
api.rezserver.com,64.6.28.28,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
api.rezserver.com,64.6.28.28,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
cruises.priceline.com,209.202.133.98,tcp,443,https,0,/CN=cruises.priceline.com,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb 13 00:00:00 2018 GMT","Aug 19 12:00:00 2019 GMT"
cruises.priceline.com,209.202.133.98,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
reservations.rezserver.com,198.101.184.252,tcp,443,https,0,/CN=data.rezserver.com,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=Thawte TLS RSA CA G1","Dec 12 00:00:00 2018 GMT","Feb 10 12:00:00 2020 GMT"
reservations.rezserver.com,198.101.184.252,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=Thawte TLS RSA CA G1","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root G2","Nov  2 12:24:25 2017 GMT","Nov  2 12:24:25 2027 GMT"
secure.rezserver.com,151.101.2.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
secure.rezserver.com,151.101.2.150,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
secure.rezserver.com,151.101.66.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
secure.rezserver.com,151.101.66.150,tcp,443,https,1,"/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=DigiCert Global Root CA","Nov  6 12:23:45 2017 GMT","Nov  6 12:23:45 2027 GMT"
secure.rezserver.com,151.101.130.150,tcp,443,https,0,"/C=US/ST=Connecticut/L=Norwalk/O=Priceline.com LLC/CN=*.rezserver.com","/C=US/O=DigiCert Inc/OU=www.digicert.com/CN=GeoTrust RSA CA 2018","Feb  5 00:00:00 2018 GMT","Apr  5 12:00:00 2020 GMT"
