Host,Address,Transport,Port,Service
postmates.com,104.16.78.27,tcp,8443,unknown
raster-static.postmates.com,104.16.215.98,tcp,80,http
raster-static.postmates.com,104.16.215.98,tcp,443,http
raster-static.postmates.com,104.16.215.98,tcp,443,https
raster-static.postmates.com,104.16.215.98,tcp,8080,unknown
raster-static.postmates.com,104.16.215.98,tcp,8443,unknown
raster-static.postmates.com,104.16.216.98,tcp,80,http
raster-static.postmates.com,104.16.216.98,tcp,443,http
raster-static.postmates.com,104.16.216.98,tcp,443,https
raster-static.postmates.com,104.16.216.98,tcp,8080,unknown
raster-static.postmates.com,104.16.216.98,tcp,8443,unknown
raster-static.postmates.com,104.16.217.98,tcp,80,http
raster-static.postmates.com,104.16.217.98,tcp,443,http
raster-static.postmates.com,104.16.217.98,tcp,443,https
raster-static.postmates.com,104.16.217.98,tcp,8080,unknown
raster-static.postmates.com,104.16.217.98,tcp,8443,unknown
raster-static.postmates.com,104.16.218.98,tcp,80,http
raster-static.postmates.com,104.16.218.98,tcp,443,http
raster-static.postmates.com,104.16.218.98,tcp,443,https
raster-static.postmates.com,104.16.218.98,tcp,8080,unknown
raster-static.postmates.com,104.16.218.98,tcp,8443,unknown
raster-static.postmates.com,104.16.219.98,tcp,80,http
raster-static.postmates.com,104.16.219.98,tcp,443,http
raster-static.postmates.com,104.16.219.98,tcp,443,https
raster-static.postmates.com,104.16.219.98,tcp,8080,unknown
raster-static.postmates.com,104.16.219.98,tcp,8443,unknown
support.postmates.com,104.16.215.98,tcp,80,http
support.postmates.com,104.16.215.98,tcp,443,http
support.postmates.com,104.16.215.98,tcp,443,https
support.postmates.com,104.16.215.98,tcp,8080,http
support.postmates.com,104.16.215.98,tcp,8443,unknown
support.postmates.com,104.16.216.98,tcp,80,http
support.postmates.com,104.16.216.98,tcp,443,http
support.postmates.com,104.16.216.98,tcp,443,https
support.postmates.com,104.16.216.98,tcp,8080,http
support.postmates.com,104.16.216.98,tcp,8443,unknown
support.postmates.com,104.16.217.98,tcp,80,http
support.postmates.com,104.16.217.98,tcp,443,http
support.postmates.com,104.16.217.98,tcp,443,https
support.postmates.com,104.16.217.98,tcp,8080,http
support.postmates.com,104.16.217.98,tcp,8443,unknown
support.postmates.com,104.16.218.98,tcp,80,http
support.postmates.com,104.16.218.98,tcp,443,http
support.postmates.com,104.16.218.98,tcp,443,https
support.postmates.com,104.16.218.98,tcp,8080,http
support.postmates.com,104.16.218.98,tcp,8443,unknown
support.postmates.com,104.16.219.98,tcp,80,http
support.postmates.com,104.16.219.98,tcp,443,http
support.postmates.com,104.16.219.98,tcp,443,https
support.postmates.com,104.16.219.98,tcp,8080,http
support.postmates.com,104.16.219.98,tcp,8443,unknown
