Chain,Depth,Type,Name
6,0,DNS,search.huffpost.com
6,0,DNS,*.search.huffpost.com
6,0,DNS,search.huffingtonpost.com
6,0,DNS,*.search.huffingtonpost.com
7,0,DNS,*.media.tumblr.com
7,0,DNS,media.tumblr.com
7,0,DNS,a.tumblr.com
7,0,DNS,v.tumblr.com
7,0,DNS,vt.tumblr.com
7,0,DNS,vtt.tumblr.com
7,0,DNS,platform.tumblr.com
7,0,DNS,secure.assets.tumblr.com
7,0,DNS,secure.static.tumblr.com
7,0,DNS,static.tumblr.com
7,0,DNS,embed.tumblr.com
7,0,DNS,assets.tumblr.com
7,0,DNS,mx.tumblr.com
7,0,DNS,assets.txmblr.com
8,0,DNS,*.autos.yahoo.com
8,0,DNS,*.adspecs.yahoo.com
8,0,DNS,*.aide.yahoo.com
8,0,DNS,*.aiuto.yahoo.com
8,0,DNS,*.ajuda.yahoo.com
8,0,DNS,*.ajutor.yahoo.com
8,0,DNS,*.att.yahoo.com
8,0,DNS,*.ayuda.yahoo.com
8,0,DNS,*.bantuan.yahoo.com
8,0,DNS,*.beauty.yahoo.com
8,0,DNS,*.celebridades.yahoo.com
8,0,DNS,*.celebrity.yahoo.com
8,0,DNS,*.cine.yahoo.com
8,0,DNS,*.cinema.yahoo.com
8,0,DNS,*.deportes.yahoo.com
8,0,DNS,*.entertainment.yahoo.com
8,0,DNS,*.esports.yahoo.com
8,0,DNS,*.eurosport.yahoo.com
8,0,DNS,*.everything.yahoo.com
8,0,DNS,*.fantasysports.yahoo.com
8,0,DNS,*.fantasysports.yahooapis.com
8,0,DNS,*.financas.yahoo.com
8,0,DNS,*.finance.yahoo.com
8,0,DNS,*.finanzas.yahoo.com
8,0,DNS,*.finanzen.yahoo.com
8,0,DNS,*.games.yahoo.com
8,0,DNS,*.golf.fantasysports.yahoo.com
8,0,DNS,*.help.yahoo.com
8,0,DNS,*.hilfe.yahoo.com
8,0,DNS,*.kino.yahoo.com
8,0,DNS,*.lifestyle.yahoo.com
8,0,DNS,*.live.yahoo.com
8,0,DNS,*.maktoob.com
8,0,DNS,*.media.yahoo.com
8,0,DNS,*.mobi.yahoo.com
8,0,DNS,*.mobile.yahoo.com
8,0,DNS,*.movies.yahoo.com
8,0,DNS,*.mujer.yahoo.com
8,0,DNS,*.music.yahoo.com
8,0,DNS,*.nachrichten.yahoo.com
8,0,DNS,*.news.yahoo.com
8,0,DNS,*.noticias.yahoo.com
8,0,DNS,*.notizie.yahoo.com
8,0,DNS,*.omg.yahoo.com
8,0,DNS,*.people.yahoo.com
8,0,DNS,*.pomoc.yahoo.com
8,0,DNS,*.query.yahoo.com
8,0,DNS,*.safely.yahoo.com
8,0,DNS,*.screen.yahoo.com
8,0,DNS,*.secure.yahoo.com
8,0,DNS,*.seguridad.yahoo.com
8,0,DNS,*.shine.yahoo.com
8,0,DNS,*.software.yahoo.com
8,0,DNS,*.sports.yahoo.com
8,0,DNS,*.stars.yahoo.com
8,0,DNS,*.style.yahoo.com
8,0,DNS,*.trendr.yahoo.com
8,0,DNS,*.trogiup.yahoo.com
8,0,DNS,*.tv.yahoo.com
8,0,DNS,*.user-preference.yahoo.com
8,0,DNS,*.vida-estilo.yahoo.com
8,0,DNS,*.video.yahoo.com
8,0,DNS,*.virtualstudio.yahoo.com
8,0,DNS,*.weather.yahoo.com
8,0,DNS,*.yahoo.com
8,0,DNS,*.yahooapis.com
8,0,DNS,au.be.yahoo.com
8,0,DNS,careers.oath.com
8,0,DNS,id.berita.yahoo.com
8,0,DNS,ucs.netsvs.yahoo.com
8,0,DNS,www.au.yahoo.com
8,0,DNS,www.br.yahoo.com
8,0,DNS,www.ca.yahoo.com
8,0,DNS,www.de.yahoo.com
8,0,DNS,www.espanol.yahoo.com
8,0,DNS,www.es.yahoo.com
8,0,DNS,www.fr.yahoo.com
8,0,DNS,www.gr.yahoo.com
8,0,DNS,www.hk.yahoo.com
8,0,DNS,www.id.yahoo.com
8,0,DNS,www.ie.yahoo.com
8,0,DNS,www.in.yahoo.com
8,0,DNS,www.it.yahoo.com
8,0,DNS,www.maktoob.yahoo.com
8,0,DNS,www.malaysia.yahoo.com
8,0,DNS,www.ph.yahoo.com
8,0,DNS,www.qc.yahoo.com
8,0,DNS,www.ro.yahoo.com
8,0,DNS,www.se.yahoo.com
8,0,DNS,www.sg.yahoo.com
8,0,DNS,www.tw.yahoo.com
8,0,DNS,www.uk.yahoo.com
8,0,DNS,www.vn.yahoo.com
8,0,DNS,yahoo.net
8,0,DNS,www.yahoo.net
8,0,DNS,forums.yahoo.net
8,0,DNS,uk.makers.yahoo.com
8,0,DNS,yho.com
9,0,DNS,*.deals.yahoo.com
9,0,DNS,*.auctions.yahoo.com
9,0,DNS,hk.auctions.yahoo.com
9,0,DNS,hk.user.auctions.yahoo.com
9,0,DNS,hk.image.auctions.yahoo.com
9,0,DNS,hk.search.auctions.yahoo.com
9,0,DNS,hk.page.auctions.yahoo.com
9,0,DNS,hk.f2.page.auctions.yahoo.com
9,0,DNS,hk.f1.page.auctions.yahoo.com
9,0,DNS,hk.list.auctions.yahoo.com
9,0,DNS,hk.classifieds.yahoo.com
9,0,DNS,hk.m.auctions.yahoo.com
9,0,DNS,hk.batch.auctions.yahoo.com
9,0,DNS,hk.store.auctions.yahoo.com
9,0,DNS,hk.edit.store.auctions.yahoo.com
9,0,DNS,hk.info.auctions.yahoo.com
