Component ID,Service ID
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,21
1,34
1,35
1,36
1,37
1,38
1,39
1,40
1,41
2,9
3,22
3,23
3,25
3,26
3,28
3,29
3,31
3,32
4,24
4,27
4,30
4,33
