Component ID,Service ID
1,3
1,4
1,5
1,8
1,9
1,10
1,33
1,34
1,35
1,38
1,39
1,40
2,13
2,17
2,19
2,21
2,25
2,26
3,1
3,2
3,14
3,15
3,16
3,18
3,22
3,23
3,24
3,27
3,28
3,31
3,32
3,43
3,44
3,45
3,46
3,47
3,48
3,49
3,50
3,51
4,29
4,30
